hash_type,hash_value,dataset_a_count,dataset_b_count,dataset_a_sample_paths,dataset_b_sample_paths,dataset_a_sample_image_ids,dataset_b_sample_image_ids
average_hash,ffff030101c1f2fb,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0058109.jpg,assets\bcn_20000_data\ISIC_0058109.jpg,ISIC_0058109,ISIC_0058109
average_hash,ffff030101c7ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0069152.jpg,assets\bcn_20000_data\ISIC_0069152.jpg,ISIC_0069152,ISIC_0069152
average_hash,ffff03010381c3ff,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067374.jpg,assets\bcn_20000_data\ISIC_0067374.jpg,ISIC_0067374,ISIC_0067374
average_hash,ffff03030303c3f7,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058708.jpg,assets\bcn_20000_data\ISIC_0058708.jpg,ISIC_0058708,ISIC_0058708
average_hash,ffff0506000381c7,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0069745.jpg,assets\bcn_20000_data\ISIC_0069745.jpg,ISIC_0069745,ISIC_0069745
average_hash,ffff07000080e7ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0065238.jpg,assets\bcn_20000_data\ISIC_0065238.jpg,ISIC_0065238,ISIC_0065238
average_hash,ffff070343e7ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0072816.jpg,assets\bcn_20000_data\ISIC_0072816.jpg,ISIC_0072816,ISIC_0072816
average_hash,ffff0f07070f7f7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056936.jpg,assets\bcn_20000_data\ISIC_0056936.jpg,ISIC_0056936,ISIC_0056936
average_hash,ffff0f0f0f3ffcf8,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055688.jpg,assets\bcn_20000_data\ISIC_0055688.jpg,ISIC_0055688,ISIC_0055688
average_hash,ffff0f8703030101,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0065317.jpg,assets\bcn_20000_data\ISIC_0065317.jpg,ISIC_0065317,ISIC_0065317
average_hash,ffff0fcf878383c3,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059650.jpg,assets\bcn_20000_data\ISIC_0059650.jpg,ISIC_0059650,ISIC_0059650
average_hash,ffff1f0280c8f8fe,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067050.jpg,assets\bcn_20000_data\ISIC_0067050.jpg,ISIC_0067050,ISIC_0067050
average_hash,ffff1f0703031f7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0064838.jpg,assets\bcn_20000_data\ISIC_0064838.jpg,ISIC_0064838,ISIC_0064838
average_hash,ffff1f0800000040,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0056488.jpg,assets\bcn_20000_data\ISIC_0056488.jpg,ISIC_0056488,ISIC_0056488
average_hash,ffff1f0f07070fff,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0061840.jpg,assets\bcn_20000_data\ISIC_0061840.jpg,ISIC_0061840,ISIC_0061840
average_hash,ffff1f0f0f0383c3,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0053747.jpg,assets\bcn_20000_data\ISIC_0053747.jpg,ISIC_0053747,ISIC_0053747
average_hash,ffff3f0707c7ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0072867.jpg,assets\bcn_20000_data\ISIC_0072867.jpg,ISIC_0072867,ISIC_0072867
average_hash,ffff47000000010f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0067367.jpg,assets\bcn_20000_data\ISIC_0067367.jpg,ISIC_0067367,ISIC_0067367
average_hash,ffff4743434181e3,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058757.jpg,assets\bcn_20000_data\ISIC_0058757.jpg,ISIC_0058757,ISIC_0058757
average_hash,ffff73c1c1e1f3ff,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0068018.jpg,assets\bcn_20000_data\ISIC_0068018.jpg,ISIC_0068018,ISIC_0068018
average_hash,ffff7e60800000c0,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0063255.jpg,assets\bcn_20000_data\ISIC_0063255.jpg,ISIC_0063255,ISIC_0063255
average_hash,ffff81010103f3ff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063292.jpg,assets\bcn_20000_data\ISIC_0063292.jpg,ISIC_0063292,ISIC_0063292
average_hash,ffff810103070707,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0057577.jpg,assets\bcn_20000_data\ISIC_0057577.jpg,ISIC_0057577,ISIC_0057577
average_hash,ffff810181c3ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0068557.jpg,assets\bcn_20000_data\ISIC_0068557.jpg,ISIC_0068557,ISIC_0068557
average_hash,ffff81810183c3ff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058550.jpg,assets\bcn_20000_data\ISIC_0058550.jpg,ISIC_0058550,ISIC_0058550
average_hash,ffff828000c1e5ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0069350.jpg,assets\bcn_20000_data\ISIC_0069350.jpg,ISIC_0069350,ISIC_0069350
average_hash,ffff830000c0e6ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062676.jpg,assets\bcn_20000_data\ISIC_0062676.jpg,ISIC_0062676,ISIC_0062676
average_hash,ffff83010081c3ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0057087.jpg,assets\bcn_20000_data\ISIC_0057087.jpg,ISIC_0057087,ISIC_0057087
average_hash,ffff83010183073f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069008.jpg,assets\bcn_20000_data\ISIC_0069008.jpg,ISIC_0069008,ISIC_0069008
average_hash,ffff830181c3efff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056474.jpg,assets\bcn_20000_data\ISIC_0056474.jpg,ISIC_0056474,ISIC_0056474
average_hash,ffff8303010383cf,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0066817.jpg,assets\bcn_20000_data\ISIC_0066817.jpg,ISIC_0066817,ISIC_0066817
average_hash,ffff83030180c1ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070671.jpg,assets\bcn_20000_data\ISIC_0070671.jpg,ISIC_0070671,ISIC_0070671
average_hash,ffff830307071f7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056624.jpg,assets\bcn_20000_data\ISIC_0056624.jpg,ISIC_0056624,ISIC_0056624
average_hash,ffff830707071f7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062937.jpg,assets\bcn_20000_data\ISIC_0062937.jpg,ISIC_0062937,ISIC_0062937
average_hash,ffff8307070f3f7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0061374.jpg,assets\bcn_20000_data\ISIC_0061374.jpg,ISIC_0061374,ISIC_0061374
average_hash,ffff838080f1ffff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0067083.jpg,assets\bcn_20000_data\ISIC_0067083.jpg,ISIC_0067083,ISIC_0067083
average_hash,ffff83810181ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0059927.jpg,assets\bcn_20000_data\ISIC_0059927.jpg,ISIC_0059927,ISIC_0059927
average_hash,ffff83810381e1ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070337.jpg,assets\bcn_20000_data\ISIC_0070337.jpg,ISIC_0070337,ISIC_0070337
average_hash,ffff838181c1e3ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0057683.jpg,assets\bcn_20000_data\ISIC_0057683.jpg,ISIC_0057683,ISIC_0057683
average_hash,ffff8381c080ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062004.jpg,assets\bcn_20000_data\ISIC_0062004.jpg,ISIC_0062004,ISIC_0062004
average_hash,ffff8381c1e1f3ff,2,2,assets\ISIC_2019_Test_Organized\nevus\ISIC_0071328.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0073250.jpg,assets\bcn_20000_data\ISIC_0071328.jpg;assets\bcn_20000_data\ISIC_0073250.jpg,ISIC_0071328;ISIC_0073250,ISIC_0071328;ISIC_0073250
average_hash,ffff838381c1f7ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0066432.jpg,assets\bcn_20000_data\ISIC_0066432.jpg,ISIC_0066432,ISIC_0066432
average_hash,ffff83838383c3ff,1,1,assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0069138.jpg,assets\bcn_20000_data\ISIC_0069138.jpg,ISIC_0069138,ISIC_0069138
average_hash,ffff838383c7ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0061578.jpg,assets\bcn_20000_data\ISIC_0061578.jpg,ISIC_0061578,ISIC_0061578
average_hash,ffff83c181c0e0f7,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058181.jpg,assets\bcn_20000_data\ISIC_0058181.jpg,ISIC_0058181,ISIC_0058181
average_hash,ffff83c1c3c7bf1f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0057423.jpg,assets\bcn_20000_data\ISIC_0057423.jpg,ISIC_0057423,ISIC_0057423
average_hash,ffff87000307078f,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0053612.jpg,assets\bcn_20000_data\ISIC_0053612.jpg,ISIC_0053612,ISIC_0053612
average_hash,ffff87010087ffff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0065443.jpg,assets\bcn_20000_data\ISIC_0065443.jpg,ISIC_0065443,ISIC_0065443
average_hash,ffff87010183dfff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0055476.jpg,assets\bcn_20000_data\ISIC_0055476.jpg,ISIC_0055476,ISIC_0055476
average_hash,ffff8703010101ff,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0056074.jpg,assets\bcn_20000_data\ISIC_0056074.jpg,ISIC_0056074,ISIC_0056074
average_hash,ffff8703010383df,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0062729.jpg,assets\bcn_20000_data\ISIC_0062729.jpg,ISIC_0062729,ISIC_0062729
average_hash,ffff8703030303c3,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0057911.jpg,assets\bcn_20000_data\ISIC_0057911.jpg,ISIC_0057911,ISIC_0057911
average_hash,ffff8703030387cf,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0068405.jpg,assets\bcn_20000_data\ISIC_0068405.jpg,ISIC_0068405,ISIC_0068405
average_hash,ffff8707071f3fff,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067144.jpg,assets\bcn_20000_data\ISIC_0067144.jpg,ISIC_0067144,ISIC_0067144
average_hash,ffff8783038383fb,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0057541.jpg,assets\bcn_20000_data\ISIC_0057541.jpg,ISIC_0057541,ISIC_0057541
average_hash,ffff8783818381c1,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067520.jpg,assets\bcn_20000_data\ISIC_0067520.jpg,ISIC_0067520,ISIC_0067520
average_hash,ffff87838183c3ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0067654.jpg,assets\bcn_20000_data\ISIC_0067654.jpg,ISIC_0067654,ISIC_0067654
average_hash,ffff87838383c3ff,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0060061.jpg,assets\bcn_20000_data\ISIC_0060061.jpg,ISIC_0060061,ISIC_0060061
average_hash,ffff878383c3e3ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063017.jpg,assets\bcn_20000_data\ISIC_0063017.jpg,ISIC_0063017,ISIC_0063017
average_hash,ffff878383c7ff7f,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066961.jpg,assets\bcn_20000_data\ISIC_0066961.jpg,ISIC_0066961,ISIC_0066961
average_hash,ffff87878787cfff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0036037.jpg,assets\bcn_20000_data\ISIC_0069424.jpg,ISIC_0036037,ISIC_0069424
average_hash,ffff8880000387ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063242.jpg,assets\bcn_20000_data\ISIC_0063242.jpg,ISIC_0063242,ISIC_0063242
average_hash,ffff8b0100030700,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0065363.jpg,assets\bcn_20000_data\ISIC_0065363.jpg,ISIC_0065363,ISIC_0065363
average_hash,ffff8d80000007ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070574.jpg,assets\bcn_20000_data\ISIC_0070574.jpg,ISIC_0070574,ISIC_0070574
average_hash,ffff8f0100000000,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0061349.jpg,assets\bcn_20000_data\ISIC_0061349.jpg,ISIC_0061349,ISIC_0061349
average_hash,ffff8f010103071f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054301.jpg,assets\bcn_20000_data\ISIC_0054301.jpg,ISIC_0054301,ISIC_0054301
average_hash,ffff8f030101c1ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0061765.jpg,assets\bcn_20000_data\ISIC_0061765.jpg,ISIC_0061765,ISIC_0061765
average_hash,ffff8f070383c7ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0055229.jpg,assets\bcn_20000_data\ISIC_0055229.jpg,ISIC_0055229,ISIC_0055229
average_hash,ffff8f07070f1fff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0065617.jpg,assets\bcn_20000_data\ISIC_0065617.jpg,ISIC_0065617,ISIC_0065617
average_hash,ffff8f81008081ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062895.jpg,assets\bcn_20000_data\ISIC_0062895.jpg,ISIC_0062895,ISIC_0062895
average_hash,ffff8f8703030303,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056338.jpg,assets\bcn_20000_data\ISIC_0056338.jpg,ISIC_0056338,ISIC_0056338
average_hash,ffff8f8f0f7efcf0,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055518.jpg,assets\bcn_20000_data\ISIC_0055518.jpg,ISIC_0055518,ISIC_0055518
average_hash,ffff8f8f87cfffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0068772.jpg,assets\bcn_20000_data\ISIC_0068772.jpg,ISIC_0068772,ISIC_0068772
average_hash,ffff911010e1410f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0067489.jpg,assets\bcn_20000_data\ISIC_0067489.jpg,ISIC_0067489,ISIC_0067489
average_hash,ffff9f07c7870364,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0067938.jpg,assets\bcn_20000_data\ISIC_0067938.jpg,ISIC_0067938,ISIC_0067938
average_hash,ffff9f0f0f8f8fff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0071304.jpg,assets\bcn_20000_data\ISIC_0071304.jpg,ISIC_0071304,ISIC_0071304
average_hash,ffff9f9f8f070507,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0059487.jpg,assets\bcn_20000_data\ISIC_0059487.jpg,ISIC_0059487,ISIC_0059487
average_hash,ffffa7070f0f0f03,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0069616.jpg,assets\bcn_20000_data\ISIC_0069616.jpg,ISIC_0069616,ISIC_0069616
average_hash,ffffa7a3c1a3ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070255.jpg,assets\bcn_20000_data\ISIC_0070255.jpg,ISIC_0070255,ISIC_0070255
average_hash,ffffa7c381a3ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063348.jpg,assets\bcn_20000_data\ISIC_0063348.jpg,ISIC_0063348,ISIC_0063348
average_hash,ffffc00000000000,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061187.jpg,assets\bcn_20000_data\ISIC_0061187.jpg,ISIC_0061187,ISIC_0061187
average_hash,ffffc080808187ef,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0068760.jpg,assets\bcn_20000_data\ISIC_0068760.jpg,ISIC_0068760,ISIC_0068760
average_hash,ffffc08080e1ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0071220.jpg,assets\bcn_20000_data\ISIC_0071220.jpg,ISIC_0071220,ISIC_0071220
average_hash,ffffc080c3ffffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063069.jpg,assets\bcn_20000_data\ISIC_0063069.jpg,ISIC_0063069,ISIC_0063069
average_hash,ffffc1008183ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056978.jpg,assets\bcn_20000_data\ISIC_0056978.jpg,ISIC_0056978,ISIC_0056978
average_hash,ffffc141c3fff9ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0065729.jpg,assets\bcn_20000_data\ISIC_0065729.jpg,ISIC_0065729,ISIC_0065729
average_hash,ffffc180808080c1,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070324.jpg,assets\bcn_20000_data\ISIC_0070324.jpg,ISIC_0070324,ISIC_0070324
average_hash,ffffc1808080c0c0,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061091.jpg,assets\bcn_20000_data\ISIC_0061091.jpg,ISIC_0061091,ISIC_0061091
average_hash,ffffc1810183c7ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070067.jpg,assets\bcn_20000_data\ISIC_0070067.jpg,ISIC_0070067,ISIC_0070067
average_hash,ffffc18103c7ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0058201.jpg,assets\bcn_20000_data\ISIC_0058201.jpg,ISIC_0058201,ISIC_0058201
average_hash,ffffc1818103a7ef,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0073236.jpg,assets\bcn_20000_data\ISIC_0073236.jpg,ISIC_0073236,ISIC_0073236
average_hash,ffffc1818181c3ff,2,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0035486.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0067207.jpg,assets\bcn_20000_data\ISIC_0067207.jpg,ISIC_0035486;ISIC_0067207,ISIC_0067207
average_hash,ffffc1818183c7ff,1,3,assets\ISIC_2019_Test_Organized\nevus\ISIC_0073006.jpg,assets\bcn_20000_data\ISIC_0054797.jpg;assets\bcn_20000_data\ISIC_0066792.jpg;assets\bcn_20000_data\ISIC_0073006.jpg,ISIC_0073006,ISIC_0054797;ISIC_0066792;ISIC_0073006
average_hash,ffffc18181c1c3ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056262.jpg,assets\bcn_20000_data\ISIC_0056262.jpg,ISIC_0056262,ISIC_0056262
average_hash,ffffc1c0c1c0c0c1,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067822.jpg,assets\bcn_20000_data\ISIC_0067822.jpg,ISIC_0067822,ISIC_0067822
average_hash,ffffc1c18383c7ff,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0070117.jpg,assets\bcn_20000_data\ISIC_0070117.jpg,ISIC_0070117,ISIC_0070117
average_hash,ffffc1c1c1c7ffff,1,2,assets\ISIC_2019_Test_Organized\nevus\ISIC_0053490.jpg,assets\bcn_20000_data\ISIC_0053490.jpg;assets\bcn_20000_data\ISIC_0055727.jpg,ISIC_0053490,ISIC_0053490;ISIC_0055727
average_hash,ffffc1c1c1e3ffff,2,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0035416.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0065445.jpg,assets\bcn_20000_data\ISIC_0065445.jpg,ISIC_0035416;ISIC_0065445,ISIC_0065445
average_hash,ffffc1c3c3e1ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070969.jpg,assets\bcn_20000_data\ISIC_0070969.jpg,ISIC_0070969,ISIC_0070969
average_hash,ffffc280e1ffffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0055990.jpg,assets\bcn_20000_data\ISIC_0055990.jpg,ISIC_0055990,ISIC_0055990
average_hash,ffffc3000080f3ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0068606.jpg,assets\bcn_20000_data\ISIC_0068606.jpg,ISIC_0068606,ISIC_0068606
average_hash,ffffc3430303070f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0055613.jpg,assets\bcn_20000_data\ISIC_0055613.jpg,ISIC_0055613,ISIC_0055613
average_hash,ffffc380000181ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0060557.jpg,assets\bcn_20000_data\ISIC_0060557.jpg,ISIC_0060557,ISIC_0060557
average_hash,ffffc381808181c3,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063436.jpg,assets\bcn_20000_data\ISIC_0063436.jpg,ISIC_0063436,ISIC_0063436
average_hash,ffffc381818183ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0065596.jpg,assets\bcn_20000_data\ISIC_0065596.jpg,ISIC_0065596,ISIC_0065596
average_hash,ffffc3818181c3ff,2,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0065104.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0036030.jpg,assets\bcn_20000_data\ISIC_0065104.jpg,ISIC_0065104;ISIC_0036030,ISIC_0065104
average_hash,ffffc38181c1e3ff,3,5,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066571.jpg;assets\ISIC_2019_Test_Organized\melanoma\ISIC_0054848.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0064043.jpg,assets\bcn_20000_data\ISIC_0054357.jpg;assets\bcn_20000_data\ISIC_0054848.jpg;assets\bcn_20000_data\ISIC_0064043.jpg;assets\bcn_20000_data\ISIC_0066571.jpg;assets\bcn_20000_data\ISIC_0069894.jpg,ISIC_0066571;ISIC_0054848;ISIC_0064043,ISIC_0054357;ISIC_0054848;ISIC_0064043;ISIC_0066571;ISIC_0069894
average_hash,ffffc38181c3ffff,1,2,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063839.jpg,assets\bcn_20000_data\ISIC_0063839.jpg;assets\bcn_20000_data\ISIC_0064370.jpg,ISIC_0063839,ISIC_0063839;ISIC_0064370
average_hash,ffffc3818383cfff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0073040.jpg,assets\bcn_20000_data\ISIC_0073040.jpg,ISIC_0073040,ISIC_0073040
average_hash,ffffc3818387ffff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0035021.jpg,assets\bcn_20000_data\ISIC_0063115.jpg,ISIC_0035021,ISIC_0063115
average_hash,ffffc38183c3ecff,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0063126.jpg,assets\bcn_20000_data\ISIC_0063126.jpg,ISIC_0063126,ISIC_0063126
average_hash,ffffc38183c3ffff,1,2,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063791.jpg,assets\bcn_20000_data\ISIC_0060794.jpg;assets\bcn_20000_data\ISIC_0063791.jpg,ISIC_0063791,ISIC_0060794;ISIC_0063791
average_hash,ffffc381c0c1ffff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069072.jpg,assets\bcn_20000_data\ISIC_0069072.jpg,ISIC_0069072,ISIC_0069072
average_hash,ffffc381c1c3ffff,1,2,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070425.jpg,assets\bcn_20000_data\ISIC_0054715.jpg;assets\bcn_20000_data\ISIC_0070425.jpg,ISIC_0070425,ISIC_0054715;ISIC_0070425
average_hash,ffffc383030307ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056242.jpg,assets\bcn_20000_data\ISIC_0056242.jpg,ISIC_0056242,ISIC_0056242
average_hash,ffffc38381838300,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062195.jpg,assets\bcn_20000_data\ISIC_0062195.jpg,ISIC_0062195,ISIC_0062195
average_hash,ffffc38383c3e7ff,2,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0034616.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0060500.jpg,assets\bcn_20000_data\ISIC_0060500.jpg,ISIC_0034616;ISIC_0060500,ISIC_0060500
average_hash,ffffc38383c3ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0034560.jpg,assets\bcn_20000_data\ISIC_0071654.jpg,ISIC_0034560,ISIC_0071654
average_hash,ffffc38383c7efff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0064235.jpg,assets\bcn_20000_data\ISIC_0064235.jpg,ISIC_0064235,ISIC_0064235
average_hash,ffffc38383cfffff,1,2,assets\ISIC_2019_Test_Organized\nevus\ISIC_0065566.jpg,assets\bcn_20000_data\ISIC_0063748.jpg;assets\bcn_20000_data\ISIC_0065566.jpg,ISIC_0065566,ISIC_0063748;ISIC_0065566
average_hash,ffffc38383efffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0071270.jpg,assets\bcn_20000_data\ISIC_0071270.jpg,ISIC_0071270,ISIC_0071270
average_hash,ffffc38383ffffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0072398.jpg,assets\bcn_20000_data\ISIC_0072398.jpg,ISIC_0072398,ISIC_0072398
average_hash,ffffc3c180808081,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0053794.jpg,assets\bcn_20000_data\ISIC_0053794.jpg,ISIC_0053794,ISIC_0053794
average_hash,ffffc3c18181c3ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062613.jpg,assets\bcn_20000_data\ISIC_0062613.jpg,ISIC_0062613,ISIC_0062613
average_hash,ffffc3c181e3ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0057401.jpg,assets\bcn_20000_data\ISIC_0057401.jpg,ISIC_0057401,ISIC_0057401
average_hash,ffffc3c1c1c1e3ff,2,4,assets\ISIC_2019_Test_Organized\nevus\ISIC_0035242.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0035367.jpg,assets\bcn_20000_data\ISIC_0058522.jpg;assets\bcn_20000_data\ISIC_0066663.jpg;assets\bcn_20000_data\ISIC_0067402.jpg;assets\bcn_20000_data\ISIC_0068528.jpg,ISIC_0035242;ISIC_0035367,ISIC_0058522;ISIC_0066663;ISIC_0067402;ISIC_0068528
average_hash,ffffc3c1c1c3ffff,1,3,assets\ISIC_2019_Test_Organized\nevus\ISIC_0055423.jpg,assets\bcn_20000_data\ISIC_0054071.jpg;assets\bcn_20000_data\ISIC_0055423.jpg;assets\bcn_20000_data\ISIC_0056872.jpg,ISIC_0055423,ISIC_0054071;ISIC_0055423;ISIC_0056872
average_hash,ffffc3c1c1e1f3ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056140.jpg,assets\bcn_20000_data\ISIC_0056140.jpg,ISIC_0056140,ISIC_0056140
average_hash,ffffc3c1c1e1ffff,2,3,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0071122.jpg;assets\ISIC_2019_Test_Organized\nevus\ISIC_0064170.jpg,assets\bcn_20000_data\ISIC_0064170.jpg;assets\bcn_20000_data\ISIC_0071122.jpg;assets\bcn_20000_data\ISIC_0072236.jpg,ISIC_0071122;ISIC_0064170,ISIC_0064170;ISIC_0071122;ISIC_0072236
